active_devices,active_flagship,active_midrange,alliance,annual_cloud_total,annual_net,annual_platform_revenue,annual_revenue_estimate,annual_savings,avg_monthly_income,base_value,battery_life_with_nhp_years,battery_life_without_nhp_years,breakeven_months,cars_equivalent,category,cloud_provider,cloud_short,co2_added_phones,co2_saved_gross,co2_saved_net,comp_device_type,comp_devices,comp_total_tops,competitor,coverage_pct,cycles_per_night,daily_cloud_total,daily_nhp_savings,dc_replaced,development_cost,device_capable,device_ratio,effective_tops,electricity_cost_kwh,expected_loss,extra_cycles_per_year,feasibility_score,five_year_net,h100_equivalent,impact_pct,implied_annual_flow,income_pct_of_avg,latency_sensitive,life_reduction_months,manufacturer,manufacturers_count,market_cap_aggressive,market_cap_conservative,monthly_electricity,monthly_gpu_hours,monthly_gross,monthly_net,monthly_ops_cost,monthly_platform_revenue,monthly_savings,net_monthly_benefit,nhp_active_devices,nhp_advantages,nhp_devices,nhp_total_tops,overhead_pct,parallelizable_pct,penetration_pct,platform_revenue_monthly,potential_loss,power_ratio,probability_pct,region,region_ar,risk_name,risk_name_ar,roi_5yr_pct,savings_pct,scale_label,severity,task_name,task_name_ar,tasks_per_day,tasks_per_second,tier,token_price,total_active_devices,total_devices,total_monthly_flow,total_smartphones,total_tops,uptime_pct,user_payouts_monthly,variant
250000000,,,,,,,,,,,,,,,J,,,,,,,,,,,,,,,,,,,,,,,,,,126000000000.0,,,,,,2520000000000.0,630000000000.0,,52500000000.0,,,,,,,,,,,,,,1575000000.0,,,,,,,,,,"1,000,000,000 devices",,,,,,,0.2,,1000000000,10500000000.0,,,,8925000000.0,Moderate
100000000,,,,,,,,,,,,,,,J,,,,,,,,,,,,,,,,,,,,,,,,,,20160000000.0,,,,,,403200000000.0,100800000000.0,,21000000000.0,,,,,,,,,,,,,,252000000.0,,,,,,,,,,"1,000,000,000 devices",,,,,,,0.08,,1000000000,1680000000.0,,,,1428000000.0,Pessimistic
30000000,,,,,,,,,,,,,,,J,,,,,,,,,,,,,,,,,,,,,,,,,,1512000000.0,,,,,,30240000000.0,7560000000.0,,6300000000.0,,,,,,,,,,,,,,18900000.0,,,,,,,,,,"1,000,000,000 devices",,,,,,,0.02,,1000000000,126000000.0,,,,107100000.0,Catastrophic
,,,,,,,,,,,,,,,K,,,,,,Desktop/Laptop,2000000,100000000.0,Grass,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,120000000,"['Manufacturer partnership', 'TEE security', 'Blockchain neutral', 'Larger device base']",,2400000000.0,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,Optimistic
,,,,,,,,,,,,,,,K,,,,,,Desktop/Laptop,2000000,100000000.0,Grass,,,,,,,,37.5,,,,,,,,,,,,,,,,,,,,,,,,,75000000,"['Manufacturer partnership', 'TEE security', 'Blockchain neutral', 'Larger device base']",,1500000000.0,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,Moderate
,,,,,,,,,,,,,,,K,,,,,,Desktop/Laptop,2000000,100000000.0,Grass,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,30000000,"['Manufacturer partnership', 'TEE security', 'Blockchain neutral', 'Larger device base']",,600000000.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,Pessimistic
,,,,,,,,,,,,,,,K,,,,,,Desktop/Laptop,2000000,100000000.0,Grass,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,9000000,"['Manufacturer partnership', 'TEE security', 'Blockchain neutral', 'Larger device base']",,180000000.0,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,Catastrophic
,,,,,,,,,,,,,,,K,,,,,,Standalone GPU,500000,250000000.0,io.net,,,,,,,,240.0,,,,,,,,,,,,,,,,,,,,,,,,,120000000,"['Manufacturer partnership', 'TEE security', 'Blockchain neutral', 'Larger device base']",,2400000000.0,,,,,,9.6,,,,,,,,,,,,,,,,,,,,,,,Optimistic
,,,,,,,,,,,,,,,K,,,,,,Standalone GPU,500000,250000000.0,io.net,,,,,,,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,75000000,"['Manufacturer partnership', 'TEE security', 'Blockchain neutral', 'Larger device base']",,1500000000.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,Moderate
,,,,,,,,,,,,,,,K,,,,,,Standalone GPU,500000,250000000.0,io.net,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,30000000,"['Manufacturer partnership', 'TEE security', 'Blockchain neutral', 'Larger device base']",,600000000.0,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,Pessimistic
,,,,,,,,,,,,,,,K,,,,,,Standalone GPU,500000,250000000.0,io.net,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,9000000,"['Manufacturer partnership', 'TEE security', 'Blockchain neutral', 'Larger device base']",,180000000.0,,,,,,0.72,,,,,,,,,,,,,,,,,,,,,,,Catastrophic
,,,,,,,,,,,,,,,K,,,,,,Standalone GPU,300000,120000000.0,Render Network,,,,,,,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,120000000,"['Manufacturer partnership', 'TEE security', 'Blockchain neutral', 'Larger device base']",,2400000000.0,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,Optimistic
,,,,,,,,,,,,,,,K,,,,,,Standalone GPU,300000,120000000.0,Render Network,,,,,,,,250.0,,,,,,,,,,,,,,,,,,,,,,,,,75000000,"['Manufacturer partnership', 'TEE security', 'Blockchain neutral', 'Larger device base']",,1500000000.0,,,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,Moderate
,,,,,,,,,,,,,,,K,,,,,,Standalone GPU,300000,120000000.0,Render Network,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,30000000,"['Manufacturer partnership', 'TEE security', 'Blockchain neutral', 'Larger device base']",,600000000.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,Pessimistic
,,,,,,,,,,,,,,,K,,,,,,Standalone GPU,300000,120000000.0,Render Network,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,9000000,"['Manufacturer partnership', 'TEE security', 'Blockchain neutral', 'Larger device base']",,180000000.0,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,Catastrophic
,,,,,,,,,,,,,,,K,,,,,,Server/Desktop,100000,30000000.0,Akash Network,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,120000000,"['Manufacturer partnership', 'TEE security', 'Blockchain neutral', 'Larger device base']",,2400000000.0,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,Optimistic
,,,,,,,,,,,,,,,K,,,,,,Server/Desktop,100000,30000000.0,Akash Network,,,,,,,,750.0,,,,,,,,,,,,,,,,,,,,,,,,,75000000,"['Manufacturer partnership', 'TEE security', 'Blockchain neutral', 'Larger device base']",,1500000000.0,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,Moderate
,,,,,,,,,,,,,,,K,,,,,,Server/Desktop,100000,30000000.0,Akash Network,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,30000000,"['Manufacturer partnership', 'TEE security', 'Blockchain neutral', 'Larger device base']",,600000000.0,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,Pessimistic
,,,,,,,,,,,,,,,K,,,,,,Server/Desktop,100000,30000000.0,Akash Network,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,9000000,"['Manufacturer partnership', 'TEE security', 'Blockchain neutral', 'Larger device base']",,180000000.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,Catastrophic
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,50000000,,,,,,,,-98315624.99999999,,,,,,,Samsung,,,,,,,,2000000,,1194739.5833333335,-805260.4166666665,,,,,,,,,,,,,,,,-196.63124999999997,,,,,,,,,,,,,,,,,Optimistic
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,30000000,,,,,,,,-109037500.0,,,,,,,Samsung,,,,,,,,2000000,,682708.3333333335,-1317291.6666666665,,,,,,,,,,,,,,,,-363.45833333333337,,,,,,,,,,,,,,,,,Moderate
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,20000000,,,,,,,,-124639062.5,,,,,,,Samsung,,,,,,,,2000000,,256015.62500000003,-1743984.375,,,,,,,,,,,,,,,,-623.1953125,,,,,,,,,,,,,,,,,Pessimistic
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,10000000,,,,,,,,-124879687.5,,,,,,,Samsung,,,,,,,,2000000,,85338.54166666669,-1914661.4583333333,,,,,,,,,,,,,,,,-1248.796875,,,,,,,,,,,,,,,,,Catastrophic
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,50000000,,,,,,,,-55305000.0,,,,,,,Apple,,,,,,,,2000000,,1911583.3333333333,-88416.66666666674,,,,,,,,,,,,,,,,-110.61000000000001,,,,,,,,,,,,,,,,,Optimistic
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,30000000,,,,,,,,-84460000.0,,,,,,,Apple,,,,,,,,2000000,,1092333.3333333335,-907666.6666666665,,,,,,,,,,,,,,,,-281.5333333333333,,,,,,,,,,,,,,,,,Moderate
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,20000000,,,,,,,,-115422500.0,,,,,,,Apple,,,,,,,,2000000,,409625.0,-1590375.0,,,,,,,,,,,,,,,,-577.1125,,,,,,,,,,,,,,,,,Pessimistic
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,10000000,,,,,,,,-121807500.0,,,,,,,Apple,,,,,,,,2000000,,136541.6666666667,-1863458.3333333333,,,,,,,,,,,,,,,,-1218.075,,,,,,,,,,,,,,,,,Catastrophic
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,50000000,,,,,,,,-126989375.0,,,,,,,Xiaomi,,,,,,,,2000000,,716843.75,-1283156.25,,,,,,,,,,,,,,,,-253.97875000000002,,,,,,,,,,,,,,,,,Optimistic
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,30000000,,,,,,,,-125422500.0,,,,,,,Xiaomi,,,,,,,,2000000,,409625.0000000001,-1590375.0,,,,,,,,,,,,,,,,-418.075,,,,,,,,,,,,,,,,,Moderate
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,20000000,,,,,,,,-130783437.5,,,,,,,Xiaomi,,,,,,,,2000000,,153609.37500000003,-1846390.625,,,,,,,,,,,,,,,,-653.9171875,,,,,,,,,,,,,,,,,Pessimistic
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,10000000,,,,,,,,-126927812.5,,,,,,,Xiaomi,,,,,,,,2000000,,51203.125000000015,-1948796.875,,,,,,,,,,,,,,,,-1269.278125,,,,,,,,,,,,,,,,,Catastrophic
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,50000000,,,,,,,,-155663125.0,,,,,,,Google Pixel,,,,,,,,2000000,,238947.91666666666,-1761052.0833333333,,,,,,,,,,,,,,,,-311.32624999999996,,,,,,,,,,,,,,,,,Optimistic
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,30000000,,,,,,,,-141807500.0,,,,,,,Google Pixel,,,,,,,,2000000,,136541.6666666667,-1863458.3333333333,,,,,,,,,,,,,,,,-472.69166666666666,,,,,,,,,,,,,,,,,Moderate
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,20000000,,,,,,,,-136927812.5,,,,,,,Google Pixel,,,,,,,,2000000,,51203.125,-1948796.875,,,,,,,,,,,,,,,,-684.6390625,,,,,,,,,,,,,,,,,Pessimistic
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,10000000,,,,,,,,-128975937.5,,,,,,,Google Pixel,,,,,,,,2000000,,17067.708333333336,-1982932.2916666667,,,,,,,,,,,,,,,,-1289.759375,,,,,,,,,,,,,,,,,Catastrophic
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,50000000,,,,,,,,-141326250.0,,,,,,,Huawei,,,,,,,,2000000,,477895.8333333333,-1522104.1666666667,,,,,,,,,,,,,,,,-282.65250000000003,,,,,,,,,,,,,,,,,Optimistic
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,30000000,,,,,,,,-133615000.0,,,,,,,Huawei,,,,,,,,2000000,,273083.3333333334,-1726916.6666666665,,,,,,,,,,,,,,,,-445.3833333333334,,,,,,,,,,,,,,,,,Moderate
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,20000000,,,,,,,,-133855625.0,,,,,,,Huawei,,,,,,,,2000000,,102406.25,-1897593.75,,,,,,,,,,,,,,,,-669.278125,,,,,,,,,,,,,,,,,Pessimistic
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,10000000,,,,,,,,-127951875.0,,,,,,,Huawei,,,,,,,,2000000,,34135.41666666667,-1965864.5833333333,,,,,,,,,,,,,,,,-1279.5187500000002,,,,,,,,,,,,,,,,,Catastrophic
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,50000000,,,,,,,,-148494687.5,,,,,,,OPPO / OnePlus,,,,,,,,2000000,,358421.875,-1641578.125,,,,,,,,,,,,,,,,-296.989375,,,,,,,,,,,,,,,,,Optimistic
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,30000000,,,,,,,,-137711250.0,,,,,,,OPPO / OnePlus,,,,,,,,2000000,,204812.50000000006,-1795187.5,,,,,,,,,,,,,,,,-459.03749999999997,,,,,,,,,,,,,,,,,Moderate
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,20000000,,,,,,,,-135391718.75,,,,,,,OPPO / OnePlus,,,,,,,,2000000,,76804.68750000001,-1923195.3125,,,,,,,,,,,,,,,,-676.95859375,,,,,,,,,,,,,,,,,Pessimistic
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,10000000,,,,,,,,-128463906.25,,,,,,,OPPO / OnePlus,,,,,,,,2000000,,25601.562500000007,-1974398.4375,,,,,,,,,,,,,,,,-1284.6390625,,,,,,,,,,,,,,,,,Catastrophic
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,50000000,,,,,,,,-152795750.0,,,,,,,Vivo / iQOO,,,,,,,,2000000,,286737.5,-1713262.5,,,,,,,,,,,,,,,,-305.5915,,,,,,,,,,,,,,,,,Optimistic
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,30000000,,,,,,,,-140169000.0,,,,,,,Vivo / iQOO,,,,,,,,2000000,,163850.00000000003,-1836150.0,,,,,,,,,,,,,,,,-467.23,,,,,,,,,,,,,,,,,Moderate
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,20000000,,,,,,,,-136313375.0,,,,,,,Vivo / iQOO,,,,,,,,2000000,,61443.75,-1938556.25,,,,,,,,,,,,,,,,-681.566875,,,,,,,,,,,,,,,,,Pessimistic
,,,,,,,,,,,,,inf,,L,AWS-A100,,,,,,,,,,,,,,10000000,,,,,,,,-128771125.0,,,,,,,Vivo / iQOO,,,,,,,,2000000,,20481.250000000004,-1979518.75,,,,,,,,,,,,,,,,-1287.71125,,,,,,,,,,,,,,,,,Catastrophic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,15360000.0,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,51200000.0,,30.0,,,Manufacturer rejects partnership,رفض المصنّع الشراكة,,,,🟠 High,,,,,,,,,,,,,,Optimistic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,7526400.0,,,,,55.99999999999999,,,,,,,,,,,,,,,,,,,,,,,,,35840000.0,,21.0,,,Manufacturer rejects partnership,رفض المصنّع الشراكة,,,,🟡 Medium,,,,,,,,,,,,,,Moderate
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,2457600.0000000005,,,,,32.00000000000001,,,,,,,,,,,,,,,,,,,,,,,,,20480000.000000004,,12.0,,,Manufacturer rejects partnership,رفض المصنّع الشراكة,,,,🟢 Low,,,,,,,,,,,,,,Pessimistic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,614400.0000000001,,,,,16.000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,10240000.000000002,,6.0,,,Manufacturer rejects partnership,رفض المصنّع الشراكة,,,,🟢 Low,,,,,,,,,,,,,,Catastrophic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,11200000.0,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,32000000.0,,35.0,,,Low user adoption,تبني ضعيف من المستخدمين,,,,🟠 High,,,,,,,,,,,,,,Optimistic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,5487999.999999999,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,22400000.0,,24.499999999999996,,,Low user adoption,تبني ضعيف من المستخدمين,,,,🟡 Medium,,,,,,,,,,,,,,Moderate
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,1791999.9999999998,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,12800000.0,,13.999999999999998,,,Low user adoption,تبني ضعيف من المستخدمين,,,,🟢 Low,,,,,,,,,,,,,,Pessimistic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,447999.99999999994,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,6400000.0,,6.999999999999999,,,Low user adoption,تبني ضعيف من المستخدمين,,,,🟢 Low,,,,,,,,,,,,,,Catastrophic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,5760000.0,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,57600000.0,,10.0,,,Regulatory ban on device compute,حظر تنظيمي للحوسبة على الأجهزة,,,,🟡 Medium,,,,,,,,,,,,,,Optimistic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,2822399.9999999995,,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,40320000.0,,6.999999999999999,,,Regulatory ban on device compute,حظر تنظيمي للحوسبة على الأجهزة,,,,🟢 Low,,,,,,,,,,,,,,Moderate
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,921600.0000000003,,,,,36.00000000000001,,,,,,,,,,,,,,,,,,,,,,,,,23040000.000000004,,4.000000000000001,,,Regulatory ban on device compute,حظر تنظيمي للحوسبة على الأجهزة,,,,🟢 Low,,,,,,,,,,,,,,Pessimistic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,230400.0000000001,,,,,18.000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,11520000.000000002,,2.0000000000000004,,,Regulatory ban on device compute,حظر تنظيمي للحوسبة على الأجهزة,,,,🟢 Low,,,,,,,,,,,,,,Catastrophic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,2240000.0,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,44800000.0,,5.0,,,TEE vulnerability discovered,اكتشاف ثغرة في TEE,,,,🟢 Low,,,,,,,,,,,,,,Optimistic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,1097599.9999999998,,,,,48.99999999999999,,,,,,,,,,,,,,,,,,,,,,,,,31359999.999999996,,3.4999999999999996,,,TEE vulnerability discovered,اكتشاف ثغرة في TEE,,,,🟢 Low,,,,,,,,,,,,,,Moderate
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,358400.00000000006,,,,,27.999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,17920000.0,,2.0000000000000004,,,TEE vulnerability discovered,اكتشاف ثغرة في TEE,,,,🟢 Low,,,,,,,,,,,,,,Pessimistic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,89600.00000000001,,,,,13.999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,8960000.0,,1.0000000000000002,,,TEE vulnerability discovered,اكتشاف ثغرة في TEE,,,,🟢 Low,,,,,,,,,,,,,,Catastrophic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,10240000.0,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,25600000.0,,40.0,,,Network latency too high,تأخر الشبكة عالٍ جداً,,,,🟠 High,,,,,,,,,,,,,,Optimistic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,5017599.999999999,,,,,27.999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,17920000.0,,27.999999999999996,,,Network latency too high,تأخر الشبكة عالٍ جداً,,,,🟡 Medium,,,,,,,,,,,,,,Moderate
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,1638400.0000000007,,,,,16.000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,10240000.000000002,,16.000000000000004,,,Network latency too high,تأخر الشبكة عالٍ جداً,,,,🟢 Low,,,,,,,,,,,,,,Pessimistic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,409600.0000000002,,,,,8.000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,5120000.000000001,,8.000000000000002,,,Network latency too high,تأخر الشبكة عالٍ جداً,,,,🟢 Low,,,,,,,,,,,,,,Catastrophic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,7680000.0,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,38400000.0,,20.0,,,Cloud prices drop 80%,انخفاض أسعار السحابة 80%,,,,🟡 Medium,,,,,,,,,,,,,,Optimistic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,3763199.9999999995,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,26880000.0,,13.999999999999998,,,Cloud prices drop 80%,انخفاض أسعار السحابة 80%,,,,🟡 Medium,,,,,,,,,,,,,,Moderate
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,1228800.0000000002,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,15360000.0,,8.000000000000002,,,Cloud prices drop 80%,انخفاض أسعار السحابة 80%,,,,🟢 Low,,,,,,,,,,,,,,Pessimistic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,307200.00000000006,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,7680000.0,,4.000000000000001,,,Cloud prices drop 80%,انخفاض أسعار السحابة 80%,,,,🟢 Low,,,,,,,,,,,,,,Catastrophic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,8640000.0,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,19200000.0,,45.0,,,Competitor launches first,منافس يطلق أولاً,,,,🟡 Medium,,,,,,,,,,,,,,Optimistic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,4233600.0,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,13440000.0,,31.5,,,Competitor launches first,منافس يطلق أولاً,,,,🟡 Medium,,,,,,,,,,,,,,Moderate
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,1382400.0000000002,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,7680000.0,,18.000000000000004,,,Competitor launches first,منافس يطلق أولاً,,,,🟢 Low,,,,,,,,,,,,,,Pessimistic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,345600.00000000006,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,3840000.0,,9.000000000000002,,,Competitor launches first,منافس يطلق أولاً,,,,🟢 Low,,,,,,,,,,,,,,Catastrophic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,5600000.0,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,22400000.0,,25.0,,,Battery degradation backlash,ردة فعل سلبية بسبب البطارية,,,,🟡 Medium,,,,,,,,,,,,,,Optimistic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,2743999.9999999995,,,,,24.499999999999996,,,,,,,,,,,,,,,,,,,,,,,,,15679999.999999998,,17.5,,,Battery degradation backlash,ردة فعل سلبية بسبب البطارية,,,,🟢 Low,,,,,,,,,,,,,,Moderate
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,896000.0,,,,,13.999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,8960000.0,,10.0,,,Battery degradation backlash,ردة فعل سلبية بسبب البطارية,,,,🟢 Low,,,,,,,,,,,,,,Pessimistic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,224000.0,,,,,6.999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,4480000.0,,5.0,,,Battery degradation backlash,ردة فعل سلبية بسبب البطارية,,,,🟢 Low,,,,,,,,,,,,,,Catastrophic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,10560000.0,,,,,55.00000000000001,,,,,,,,,,,,,,,,,,,,,,,,,35200000.0,,30.0,,,Token price collapse,انهيار سعر التوكن,,,,🟠 High,,,,,,,,,,,,,,Optimistic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,5174400.0,,,,,38.5,,,,,,,,,,,,,,,,,,,,,,,,,24640000.0,,21.0,,,Token price collapse,انهيار سعر التوكن,,,,🟡 Medium,,,,,,,,,,,,,,Moderate
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,1689600.0000000002,,,,,22.000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,14080000.000000002,,12.0,,,Token price collapse,انهيار سعر التوكن,,,,🟢 Low,,,,,,,,,,,,,,Pessimistic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,422400.00000000006,,,,,11.000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,7040000.000000001,,6.0,,,Token price collapse,انهيار سعر التوكن,,,,🟢 Low,,,,,,,,,,,,,,Catastrophic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,7200000.0,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,48000000.0,,15.0,,,Data privacy lawsuit,دعوى قضائية بخصوص الخصوصية,,,,🟡 Medium,,,,,,,,,,,,,,Optimistic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,3527999.999999999,,,,,52.49999999999999,,,,,,,,,,,,,,,,,,,,,,,,,33599999.99999999,,10.5,,,Data privacy lawsuit,دعوى قضائية بخصوص الخصوصية,,,,🟡 Medium,,,,,,,,,,,,,,Moderate
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,1152000.0000000002,,,,,30.000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,19200000.000000004,,6.0,,,Data privacy lawsuit,دعوى قضائية بخصوص الخصوصية,,,,🟢 Low,,,,,,,,,,,,,,Pessimistic
,,,,,,,,,,64000000,,,,,M,,,,,,,,,,,,,,,,,,,,288000.00000000006,,,,,15.000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,9600000.000000002,,3.0,,,Data privacy lawsuit,دعوى قضائية بخصوص الخصوصية,,,,🟢 Low,,,,,,,,,,,,,,Catastrophic
